"","idx","object_id","filename","filename_prosome_mask","filename_lipid_mask","class","cruise","station","haul","date","width","height","is_valid","IoU","copepod_area_pixels","copepod_mass_annotated","copepod_area_pixels_pred","copepod_mass_pred","whole_image_area_pixels"
"829",1013,"20130815 104923 367 000000 0837 0323","20130815 104923 367 000000 0837 0323.bmp","20130815_104923_367_000000_0837_0323-Prosome_mask.png","20130815_104923_367_000000_0837_0323.bmp-Lipid_mask.png","CglacFdorsS","ArcticNet2013","101",1,"8/15/2013",203,252,"False",0.872394188250158,4683,0.688903500162285,4209,0.594568601817232,51156
"830",1014,"20130815 104923 517 000000 0075 0436","20130815 104923 517 000000 0075 0436.bmp","20130815_104923_517_000000_0075_0436-Prosome_mask.png","20130815_104923_517_000000_0075_0436.bmp-Lipid_mask.png","ChypFdorsEXT","ArcticNet2013","101",1,"8/15/2013",420,492,"False",0.82823613086771,14035,3.13320051308384,11670,2.42880604382776,206640
"831",1015,"20130815 104923 612 000000 1032 0700","20130815 104923 612 000000 1032 0700.bmp","20130815_104923_612_000000_1032_0700-Prosome_mask.png","20130815_104923_612_000000_1032_0700.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",152,240,"False",0.807394002068252,3220,0.410843250413454,3771,0.510910782449589,36480
"832",1018,"20130815 104927 266 000000 0193 0823","20130815 104927 266 000000 0193 0823.bmp","20130815_104927_266_000000_0193_0823-Prosome_mask.png","20130815_104927_266_000000_0193_0823.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",326,154,"False",0.818539976825029,4020,0.558042154561927,3827,0.521410450576972,50204
"833",1019,"20130815 104927 366 000000 0725 0131","20130815 104927 366 000000 0725 0131.bmp","20130815_104927_366_000000_0725_0131-Prosome_mask.png","20130815_104927_366_000000_0725_0131.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",436,208,"False",0.897576457010964,6748,1.14050358715892,6406,1.06151228077874,90688
"834",1020,"20130815 104927 416 000000 0331 0260","20130815 104927 416 000000 0331 0260.bmp","20130815_104927_416_000000_0331_0260-Prosome_mask.png","20130815_104927_416_000000_0331_0260.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",153,235,"False",0.861951983298539,3578,0.475180617499595,3557,0.471336190664679,35955
"835",1021,"20130815 104927 677 000000 0604 0632","20130815 104927 677 000000 0604 0632.bmp","20130815_104927_677_000000_0604_0632-Prosome_mask.png","20130815_104927_677_000000_0604_0632.bmp-Lipid_mask.png","ChypFdors","ArcticNet2013","101",1,"8/15/2013",132,340,"False",0.627344090710859,5847,0.935842411381523,9079,1.71762169033361,44880
"836",1023,"20130815 104928 909 000000 0288 0440","20130815 104928 909 000000 0288 0440.bmp","20130815_104928_909_000000_0288_0440-Prosome_mask.png","20130815_104928_909_000000_0288_0440.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",304,364,"False",0.902556818181818,9709,1.88423846412727,10382,2.06682100894899,110656
"837",1024,"20130815 104930 242 000002 0996 0372","20130815 104930 242 000002 0996 0372.bmp","20130815_104930_242_000002_0996_0372-Prosome_mask.png","20130815_104930_242_000002_0996_0372.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",160,188,"False",0.91377057747583,3641,0.486765276860021,3683,0.494530891560558,30080
"838",1027,"20130815 104933 730 000000 1021 0016","20130815 104933 730 000000 1021 0016.bmp","20130815_104933_730_000000_1021_0016-Prosome_mask.png","20130815_104933_730_000000_1021_0016.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",229,274,"False",0.876548545087871,6523,1.08835965907239,6504,1.08398728627899,62746
"839",1028,"20130815 104934 213 000001 1072 0568","20130815 104934 213 000001 1072 0568.bmp","20130815_104934_213_000001_1072_0568-Prosome_mask.png","20130815_104934_213_000001_1072_0568.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",212,194,"False",0.884635416666667,3654,0.489165301234164,3583,0.476097223579577,41128
"840",1029,"20130815 104935 862 000000 0529 0227","20130815 104935 862 000000 0529 0227.bmp","20130815_104935_862_000000_0529_0227-Prosome_mask.png","20130815_104935_862_000000_0529_0227.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",203,198,"False",0.872659176029963,3709,0.499355092875766,3791,0.514653909374329,40194
"841",1030,"20130815 104936 595 000002 0137 0220","20130815 104936 595 000002 0137 0220.bmp","20130815_104936_595_000002_0137_0220-Prosome_mask.png","20130815_104936_595_000002_0137_0220.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",154,177,"False",0.776533333333333,1682,0.167677550802392,1649,0.163154688477046,27258
"842",1031,"20130815 104937 362 000001 0965 0631","20130815 104937 362 000001 0965 0631.bmp","20130815_104937_362_000001_0965_0631-Prosome_mask.png","20130815_104937_362_000001_0965_0631.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",252,154,"False",0.595664467483506,929,0.073908900040988,764,0.056429199364453,38808
"843",1032,"20130815 104938 361 000000 0145 0531","20130815 104938 361 000000 0145 0531.bmp","20130815_104938_361_000000_0145_0531-Prosome_mask.png","20130815_104938_361_000000_0145_0531.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",430,242,"False",0.941493143727781,9561,1.84471650154642,9553,1.84258676282669,104060
"844",1033,"20130815 104940 605 000000 0948 0688","20130815 104940 605 000000 0948 0688.bmp","20130815_104940_605_000000_0948_0688-Prosome_mask.png","20130815_104940_605_000000_0948_0688.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",124,220,"False",0.907925407925408,3193,0.406096794245401,3355,0.434801203373567,27280
"845",1034,"20130815 104943 643 000000 0099 0640","20130815 104943 643 000000 0099 0640.bmp","20130815_104943_643_000000_0099_0640-Prosome_mask.png","20130815_104943_643_000000_0099_0640.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","101",1,"8/15/2013",216,194,"False",0.709323583180987,2096,0.227172113041828,1644,0.162472385031669,41904
"846",1036,"20130815 104944 076 000000 0743 0904","20130815 104944 076 000000 0743 0904.bmp","20130815_104944_076_000000_0743_0904-Prosome_mask.png","20130815_104944_076_000000_0743_0904.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",119,261,"False",0.846810933940774,1618,0.158937144972619,1625,0.15988683208101,31059
"847",1037,"20130815 104944 109 000000 0647 0904","20130815 104944 109 000000 0647 0904.bmp","20130815_104944_109_000000_0647_0904-Prosome_mask.png","20130815_104944_109_000000_0647_0904.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",119,235,"False",0.697506925207756,1340,0.122529221816209,1724,0.17348282053592,27965
"848",1038,"20130815 104944 176 000000 0555 0896","20130815 104944 176 000000 0555 0896.bmp","20130815_104944_176_000000_0555_0896-Prosome_mask.png","20130815_104944_176_000000_0555_0896.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",106,251,"False",0.804506699147381,1394,0.129395055548002,1569,0.152333252788206,26606
"849",1039,"20130815 104944 209 000000 0427 0868","20130815 104944 209 000000 0427 0868.bmp","20130815_104944_209_000000_0427_0868-Prosome_mask.png","20130815_104944_209_000000_0427_0868.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",114,241,"False",0.717437722419929,1097,0.092965155405959,1316,0.119511082674033,27474
"850",1041,"20130815 104950 940 000000 0995 0512","20130815 104950 940 000000 0995 0512.bmp","20130815_104950_940_000000_0995_0512-Prosome_mask.png","20130815_104950_940_000000_0995_0512.bmp-Lipid_mask.png","ChypVdorsext","ArcticNet2013","101",1,"8/15/2013",174,396,"False",0.805988660524451,5009,0.755947225305014,5184,0.792634084466575,68904
"851",1042,"20130815 104951 001 000000 0356 0072","20130815 104951 001 000000 0356 0072.bmp","20130815_104951_001_000000_0356_0072-Prosome_mask.png","20130815_104951_001_000000_0356_0072.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",208,136,"False",0.859223300970874,2189,0.241198278909132,2024,0.216473906661144,28288
"852",1043,"20130815 104951 189 000000 0373 0859","20130815 104951 189 000000 0373 0859.bmp","20130815_104951_189_000000_0373_0859-Prosome_mask.png","20130815_104951_189_000000_0373_0859.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",361,173,"False",0.914696337505795,6001,0.970026633248074,6389,1.0576267805114,62453
"853",1044,"20130815 104951 206 000000 0679 0548","20130815 104951 206 000000 0679 0548.bmp","20130815_104951_206_000000_0679_0548-Prosome_mask.png","20130815_104951_206_000000_0679_0548.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","101",1,"8/15/2013",106,329,"False",0.922544951590595,5581,0.877602081528165,5539,0.868501029274088,34874
"854",1045,"20130815 104951 339 000000 0959 0548","20130815 104951 339 000000 0959 0548.bmp","20130815_104951_339_000000_0959_0548-Prosome_mask.png","20130815_104951_339_000000_0959_0548.bmp-Lipid_mask.png","ChypVdors","ArcticNet2013","101",1,"8/15/2013",119,371,"False",0.793056501021103,5608,0.883466528863613,4928,0.739129640067753,44149
"855",1047,"20130815 104952 755 000000 0397 0327","20130815 104952 755 000000 0397 0327.bmp","20130815_104952_755_000000_0397_0327-Prosome_mask.png","20130815_104952_755_000000_0397_0327.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",583,296,"False",0.956216529164857,13483,2.96442502761459,13548,2.98416486644252,172568
"856",1048,"20130815 104953 155 000000 0081 0643","20130815 104953 155 000000 0081 0643.bmp","20130815_104953_155_000000_0081_0643-Prosome_mask.png","20130815_104953_155_000000_0081_0643.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",480,287,"False",0.903992821893226,10906,2.21214420551168,10314,2.04816287063546,137760
"857",1049,"20130815 104955 388 000000 0917 0367","20130815 104955 388 000000 0917 0367.bmp","20130815_104955_388_000000_0917_0367-Prosome_mask.png","20130815_104955_388_000000_0917_0367.bmp-Lipid_mask.png","ChypIVdors","ArcticNet2013","101",1,"8/15/2013",233,272,"False",0.841793570219966,3077,0.385878870281541,3454,0.452605548243529,63376
"858",1050,"20130815 104955 999 000000 0761 0675","20130815 104955 999 000000 0761 0675.bmp","20130815_104955_999_000000_0761_0675-Prosome_mask.png","20130815_104955_999_000000_0761_0675.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",277,188,"False",0.854796320630749,4404,0.632913474554836,4065,0.566680948926645,52076
"859",1051,"20130815 104956 598 000000 0864 0436","20130815 104956 598 000000 0864 0436.bmp","20130815_104956_598_000000_0864_0436-Prosome_mask.png","20130815_104956_598_000000_0864_0436.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",208,196,"False",0.781564108850208,3678,0.493604640477457,3589,0.477197792607551,40768
"860",1052,"20130815 104958 831 000000 0316 0188","20130815 104958 831 000000 0316 0188.bmp","20130815_104958_831_000000_0316_0188-Prosome_mask.png","20130815_104958_831_000000_0316_0188.bmp-Lipid_mask.png","ChypFlat","ArcticNet2013","101",1,"8/15/2013",264,272,"False",0.8644863954622,10135,1.99927176547853,10902,2.21102462133723,71808
"861",1054,"20130815 105002 596 000000 0816 0140","20130815 105002 596 000000 0816 0140.bmp","20130815_105002_596_000000_0816_0140-Prosome_mask.png","20130815_105002_596_000000_0816_0140.bmp-Lipid_mask.png","CglacFlat","ArcticNet2013","101",1,"8/15/2013",236,176,"False",0.909607193563654,4099,0.573232203884604,3971,0.54867717982643,41536
"862",1055,"20130815 105006 783 000000 0205 0123","20130815 105006 783 000000 0205 0123.bmp","20130815_105006_783_000000_0205_0123-Prosome_mask.png","20130815_105006_783_000000_0205_0123.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",296,138,"False",0.896542481908335,3662,0.490643853608439,3414,0.44538819995922,40848
"863",1056,"20130815 105008 916 000000 0577 0567","20130815 105008 916 000000 0577 0567.bmp","20130815_105008_916_000000_0577_0567-Prosome_mask.png","20130815_105008_916_000000_0577_0567.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",217,124,"False",0.739752144899905,904,0.071178279740476,921,0.07303202508513,26908
"864",1057,"20130815 105008 949 000000 0921 0259","20130815 105008 949 000000 0921 0259.bmp","20130815_105008_949_000000_0921_0259-Prosome_mask.png","20130815_105008_949_000000_0921_0259.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",252,203,"False",0.920984455958549,3762,0.509228832553642,3653,0.488980568608906,51156
"865",1058,"20130815 105010 999 000000 0249 0687","20130815 105010 999 000000 0249 0687.bmp","20130815_105010_999_000000_0249_0687-Prosome_mask.png","20130815_105010_999_000000_0249_0687.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",238,114,"False",0.915777329102971,3376,0.438561413500953,3266,0.41896465140876,27132
"866",1060,"20130815 105011 948 000000 0853 0395","20130815 105011 948 000000 0853 0395.bmp","20130815_105011_948_000000_0853_0395-Prosome_mask.png","20130815_105011_948_000000_0853_0395.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",228,163,"False",0.662987679671458,2613,0.307955127101349,3866,0.528757336368039,37164
"867",1061,"20130815 105011 981 000000 0737 0395","20130815 105011 981 000000 0737 0395.bmp","20130815_105011_981_000000_0737_0395-Prosome_mask.png","20130815_105011_981_000000_0737_0395.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",203,158,"False",0.849561715233357,3839,0.523668014704401,3968,0.548105233863814,32074
"868",1062,"20130815 105012 581 000000 0309 0411","20130815 105012 581 000000 0309 0411.bmp","20130815_105012_581_000000_0309_0411-Prosome_mask.png","20130815_105012_581_000000_0309_0411.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",208,149,"False",0.891120251633196,3879,0.531212577698882,3937,0.542204760075773,30992
"869",1063,"20130815 105019 411 000000 0025 0284","20130815 105019 411 000000 0025 0284.bmp","20130815_105019_411_000000_0025_0284-Prosome_mask.png","20130815_105019_411_000000_0025_0284.bmp-Lipid_mask.png","ChypFdorsEXT","ArcticNet2013","101",1,"8/15/2013",353,372,"False",0.856696674627962,10818,2.18754946438639,9394,1.80039923876033,131316
"870",1064,"20130815 105019 745 000000 0933 0747","20130815 105019 745 000000 0933 0747.bmp","20130815_105019_745_000000_0933_0747-Prosome_mask.png","20130815_105019_745_000000_0933_0747.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",296,188,"False",0.768986083499006,4913,0.736026732281903,3985,0.551348431078804,55648
"871",1066,"20130815 105023 810 000000 0505 0679","20130815 105023 810 000000 0505 0679.bmp","20130815_105023_810_000000_0505_0679-Prosome_mask.png","20130815_105023_810_000000_0505_0679.bmp-Lipid_mask.png","ChypFdors","ArcticNet2013","101",1,"8/15/2013",420,163,"False",0.50938195695961,4858,0.724680237549893,9380,1.79669752906054,68460
"872",1068,"20130815 105026 375 000002 0897 0419","20130815 105026 375 000002 0897 0419.bmp","20130815_105026_375_000002_0897_0419-Prosome_mask.png","20130815_105026_375_000002_0897_0419.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",233,198,"False",0.870036101083032,4072,0.56802804077807,4216,0.595933616539606,46134
"873",1069,"20130815 105027 653 000002 0940 0608","20130815 105027 653 000002 0940 0608.bmp","20130815_105027_653_000002_0940_0608-Prosome_mask.png","20130815_105027_653_000002_0940_0608.bmp-Lipid_mask.png","CglacVdors","ArcticNet2013","101",1,"8/15/2013",192,236,"False",0.86082059533387,3485,0.458220899299778,3454,0.452605548243529,45312
"874",1070,"20130815 105030 018 000000 0116 0300","20130815 105030 018 000000 0116 0300.bmp","20130815_105030_018_000000_0116_0300-Prosome_mask.png","20130815_105030_018_000000_0116_0300.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",128,220,"False",0.756910569105691,3494,0.459854728441481,2989,0.370732633603827,28160
"875",1072,"20130815 105030 585 000000 0088 0288","20130815 105030 585 000000 0088 0288.bmp","20130815_105030_585_000000_0088_0288-Prosome_mask.png","20130815_105030_585_000000_0088_0288.bmp-Lipid_mask.png","ChypIVlat","ArcticNet2013","101",1,"8/15/2013",208,136,"False",0.905969360802958,3599,0.479033628153873,3617,0.482343017160796,28288
"876",1077,"20130815 105037 204 000001 0957 0567","20130815 105037 204 000001 0957 0567.bmp","20130815_105037_204_000001_0957_0567-Prosome_mask.png","20130815_105037_204_000001_0957_0567.bmp-Lipid_mask.png","MlongFlat","ArcticNet2013","101",1,"8/15/2013",128,238,"False",0.229432213209733,1144,0.098506064222005,978,0.079341914042955,30464
"877",1078,"20130815 105037 887 000000 0951 0212","20130815 105037 887 000000 0951 0212.bmp","20130815_105037_887_000000_0951_0212-Prosome_mask.png","20130815_105037_887_000000_0951_0212.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",284,340,"False",0.867418142780462,5443,0.847797155154564,4994,0.75282500557019,96560
"878",1079,"20130815 105038 648 000002 0160 0296","20130815 105038 648 000002 0160 0296.bmp","20130815_105038_648_000002_0160_0296-Prosome_mask.png","20130815_105038_648_000002_0160_0296.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",188,164,"False",0.784408602150538,1617,0.158801602635967,1702,0.170435178778053,30832
"879",1080,"20130815 105038 954 000000 0727 0500","20130815 105038 954 000000 0727 0500.bmp","20130815_105038_954_000000_0727_0500-Prosome_mask.png","20130815_105038_954_000000_0727_0500.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",229,231,"False",0.946918418240114,5510,0.862232244608025,5420,0.842857331818774,52899
"880",1081,"20130815 105039 537 000000 0049 0488","20130815 105039 537 000000 0049 0488.bmp","20130815_105039_537_000000_0049_0488-Prosome_mask.png","20130815_105039_537_000000_0049_0488.bmp-Lipid_mask.png","MlongFdors","ArcticNet2013","101",1,"8/15/2013",139,192,"False",0.431891891891892,1151,0.099338820748688,1498,0.142903003246883,26688
"881",1082,"20130815 105041 386 000000 0175 0412","20130815 105041 386 000000 0175 0412.bmp","20130815_105041_386_000000_0175_0412-Prosome_mask.png","20130815_105041_386_000000_0175_0412.bmp-Lipid_mask.png","CglacVlat","ArcticNet2013","101",1,"8/15/2013",246,147,"False",0.605323411562679,2423,0.277487078860777,3186,0.40486871398742,36162
"882",1084,"20130815 105044 785 000000 0631 0304","20130815 105044 785 000000 0631 0304.bmp","20130815_105044_785_000000_0631_0304-Prosome_mask.png","20130815_105044_785_000000_0631_0304.bmp-Lipid_mask.png","ChypVlat","ArcticNet2013","101",1,"8/15/2013",161,429,"False",0.871053129135943,4689,0.690121845067071,5207,0.797491220703815,69069
